transform,total_freq,label_ratio,impact_ratio,fail_num,pass_num,sus_score
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('exclude', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neg', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'neg', 'neutral', 'exclude', 'exclude', 'exclude', 'neg', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('pos',))",4,1.0,0.25,2,2,91.22171945701356
"('replace', ('exclude', 'neutral'), ('exclude', 'neutral'))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('insert', (), ('neutral', 'exclude', 'neutral', 'pos', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral'))",5,1.0,0.2,0,5,63.39622641509435
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neg', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'exclude', 'neutral', 'pos', 'exclude', 'pos', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('NA',), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neg', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'pos', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neg', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'pos', 'neutral', 'pos', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'pos', 'neutral', 'neutral', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'exclude', 'pos', 'exclude', 'exclude', 'neg', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neg', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neg', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'exclude', 'neg', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('pos',), ('neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neg', 'neg', 'exclude', 'neutral', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'pos', 'pos'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neg', 'neutral', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('exclude', 'exclude'), ('neutral', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'neg', 'neutral', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'neutral'), ('neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'pos', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'neg', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'exclude', 'pos', 'pos', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude'), ('neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude'), ('neutral',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('pos',))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('neg',), ('pos', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg', 'neutral'), ('neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg', 'neg'), ('neutral', 'neg', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'exclude', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'pos'), ('neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neg', 'neg'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neg', 'neg', 'neg', 'neg', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'neutral', 'neutral', 'exclude', 'neg'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neg', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('pos', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('exclude', 'exclude'), ())",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('pos', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('pos', 'pos', 'pos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('pos',))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('replace', ('neutral',), ('pos', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'pos'), ('neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos', 'neutral'), ('neutral', 'pos', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos',), ('neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'pos'), ('neutral', 'neutral', 'neutral', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neg', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos',), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neg', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos',), ('neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neg', 'exclude', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neg', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neg', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'exclude', 'pos', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neg', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neg', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg', 'neg'), ('neutral', 'neg'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'exclude', 'pos', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'exclude', 'exclude', 'neg', 'neutral', 'exclude', 'neutral', 'exclude', 'pos'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neg',), ('neg', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'neutral', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'pos', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude'), ('pos', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'pos'), ('neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('pos',), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'pos', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'exclude', 'pos', 'neutral', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude', 'neutral', 'neutral', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neutral', 'exclude', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neutral', 'exclude', 'neg', 'exclude'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'neutral', 'exclude'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'pos', 'exclude'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude', 'neutral', 'exclude', 'neutral'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'neutral', 'exclude', 'exclude', 'pos'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'exclude', 'neg'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neg', 'neg', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'neutral', 'exclude', 'exclude'), ('neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral', 'pos', 'pos'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'pos'), ('neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neg', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'exclude'))",3,1.0,0.3333333333333333,0,3,72.20630372492836
"('insert', (), ('neutral', 'exclude', 'pos', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neg', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'exclude', 'neg', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'exclude', 'exclude', 'neg', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('neutral', 'neg'), ('neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neg', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neg', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'pos'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neg'), ('neutral', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neg', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('exclude', 'exclude', 'exclude'))",2,1.0,0.5,1,1,91.22171945701358
"('insert', (), ('exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neg', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('exclude',), ('neutral', 'neutral', 'neutral', 'pos'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('exclude', 'neutral', 'neutral'), ())",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude', 'neutral'))",2,1.0,0.5,0,2,77.59815242494227
"('replace', ('exclude',), ('neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude', 'neg', 'neutral'), ('neutral',))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('neutral', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'neutral', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('delete', ('neg', 'neutral', 'exclude', 'exclude', 'neutral'), ())",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neutral', 'pos', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('neutral', 'exclude', 'neutral', 'pos', 'neutral', 'pos', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neutral',), ('exclude', 'neutral', 'exclude'))",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('neutral', 'neutral', 'exclude'), ())",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('exclude', 'exclude', 'pos', 'pos'), ('neutral',))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'neg', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neg', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude'))",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('exclude', 'neutral', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neutral', 'exclude', 'exclude', 'neutral'), ('neutral', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral'), ('neutral',))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('NA',), ('exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'neutral', 'neg', 'neg', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neg',), ('neg', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('NA',), ('exclude', 'exclude', 'neutral', 'neg', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'exclude', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'exclude', 'exclude', 'neg', 'neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('neutral',), ('neutral', 'neutral', 'neutral', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('exclude', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'exclude', 'neg'))",1,1.0,1.0,0,1,83.86023294509151
"('replace', ('exclude',), ('exclude', 'neutral', 'pos', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude', 'exclude', 'neutral', 'exclude', 'pos', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('neg', 'neutral'), ())",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neutral', 'exclude'), ('neutral', 'exclude', 'neutral', 'exclude', 'neutral'))",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('exclude', 'pos', 'pos', 'exclude', 'exclude'), ())",1,1.0,1.0,1,0,95.40937056318032
"('delete', ('neutral', 'exclude', 'exclude', 'neutral'), ())",1,1.0,1.0,1,0,95.40937056318032
"('insert', (), ('neutral', 'neutral', 'exclude', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral', 'neutral', 'exclude', 'exclude', 'exclude', 'exclude'))",1,1.0,1.0,1,0,95.40937056318032
"('replace', ('neutral',), ('neutral', 'exclude', 'exclude'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'neutral', 'neg', 'neutral', 'exclude', 'exclude', 'neutral', 'neutral'))",1,1.0,1.0,0,1,83.86023294509151
"('insert', (), ('neutral', 'exclude'))",2,1.0,0.5,0,2,77.59815242494227
